,Unnamed: 0,prompt,completion
4815,4815,,Te comunicamos cuanfo llegues
4816,4816,,Te quiero hermoso
4817,4817,,Como se llama la coreana???
4818,4818,,De verdad??? donde estas exactamente??
4819,4819,,Que bendición
4820,4820,,Mira el video muestrale a tus amigos juanesito hola como te sientes wue belleza venecia la auténtica la pasta es italuana italiana que felicidad que estés allá
4821,4821,,Manda fotos que envidia
4822,4822,,Mi juanesito donde estas
4823,4823,,Mi y haz dormido?? que belleza las fotos de venecia
4824,4824,,Haz estado feliz??? que viaje tan lindo estamos tan felices
4825,4825,,Cuanto duro el viaje??
4826,4826,,Nos reímos mucho por lo exagerada
4827,4827,,Hola
4828,4828,,Como estas mi vida feliz???
4829,4829,,Nosotros muy bendecidos y agradecidos con dios por todas las bendiciones que te ha dado
4830,4830,,Estas en roma
4831,4831,,Y que rollo?? y que tal?
4832,4832,,El hospedaje?
4833,4833,,Que hora es?? pásala bien te quiero te queremos
4834,4834,,Hola mi vida como estas??? que tal el vaticano?? que envidia
4835,4835,,Te felicito mi amor que experiencia tan maravillosa 
4836,4836,,Y dube también a instahram instagram
4837,4837,,nan
4838,4838,,M8 vida es majestuoso
4839,4839,,Cuando podemos hablar hijo ??? estas ocupado??? juanesito confirma el recibo
4840,4840,,Mi juanes donde andas???
4841,4841,,Hola mo or
4842,4842,,nan
4843,4843,,nan
4844,4844,,Oye
4845,4845,,Noo vida aun no más tarde como estas
4846,4846,,Listo que es delicioso
4847,4847,,"El colombiano: llegada de suecia y finlandia a la otan desata amenazas de rusia. si  buenas, ando buscando un hijito precioso   de ojos grandes, expresivo y la joya más hermosa por dentro periodo no se manifesta me olvidó"
4848,4848,,Disfruta hijo que bendición me escribes cuando puedas
4849,4849,,No te entendí nada
4850,4850,,Nada hijo
4851,4851,,Tran tranquilo ya llegara
4852,4852,,Hijo podemos hablar???
4853,4853,,Hijo xq tan perdido
4854,4854,,"Ok no te preocupes hablamos en unos días, no hay pr problema"
4855,4855,,Gloria a dios descansa mi vida
4856,4856,,Mañana hablamos bendiciones campeón
4857,4857,,Rsta hermoso hijo amado donde andas????
4858,4858,,nan
4859,4859,,Que maravilla
4860,4860,,nan
4861,4861,,Y no querías ir......
4862,4862,,Dudaste mi vida y todo bien?? llámame cuando puedas ok
4863,4863,,nan
4864,4864,,nan
4865,4865,,Hola mi vida
4866,4866,,Ok me llamas cuando puedas
4867,4867,,"Buen viaje, buen viento y buena mar "
4868,4868,,nan
4869,4869,,"Mira la información que te acabé de enviar hijo este video es mascota, vale la pena que lo veas"
4870,4870,,Hijoooooo donde andas???¡ comunícate
4871,4871,,Ok
4872,4872,,"Te quiero  amor, toma todo con calma,  dios hará ok bendiciones"
4873,4873,,Ok
4874,4874,,Hola mi vida muchas gracias aun no sabemos y tu como estas
4875,4875,,Se eliminó este mensaje hola mi juanesito
4876,4876,,Hola muñeco como estas juanesito
4877,4877,,Que más ni vida cuenta donde andas hoy???
4878,4878,,Aquí esperando
4879,4879,,"Y?? mañana regresas a finlandia?? xq hijo dios tiene todo bajo control si te conviene quedarte más o venirte  ahora,  las cosas no están fáciles y luego volver cuando las cosas estén menos calientes"
4880,4880,,Pero yo si
4881,4881,,Bueno hijo
4882,4882,,nan
4883,4883,,"Hijo espera con calma, a ver que pasas,  ten en cuenta que se atravesó la semana santa el país: el miedo a la amenaza de rusia cala en la frontera de finlandia. entonces como ayn no la tenemos cortemos las venas."
4884,4884,,"Hijo porq te sresa todo,??"
4885,4885,,No será más bien x una joven coreana??
4886,4886,,No seas tan extremista por dios
4887,4887,,"Hijo pero es que eres de un extremista, mejor dicho se tiene que definir tu vida yaaaaaa estas como el muñeco"
4888,4888,,"Colo que no???? si hijo pero también como te quedas legalmente??? comp así??? ok te aprueban el segundo intercambio,  y lego que???"
4889,4889,,Si mi vida yo solo te pregunto como vas a hacer para obtener la residencia definitiva? marcame cuando puedas eres tan viejo y yo ayer 61 y no hice ni mierda en esta vida de que???? vas a buscar trabajo??? y luego solicitas residencia??? si hijo tienes razón pero otro país donde haya sol
4890,4890,,"Juanesito me largo para santa,  estoy harta de la situación entre esa mujer peruana y david ya no me agunto"
4891,4891,,No te puedo hablar ahorita porq todos oyen pero te escribo o te llamo más tarde cuando llegue a santa según ls hora y te cuento ok
4892,4892,,Estoy muy muy aburrida
4893,4893,,Quisiera largarme para la mierda unos dias
4894,4894,,Se desenfoca de una manera tan terrible
4895,4895,,Con esas perlas que se consigue
4896,4896,,"Que mierda, ya me lleno ñz copa"
4897,4897,,Te escribo ahora hijo
4898,4898,,Si me voy a arreglar y me largo luego te cuento ok
4899,4899,,Bendiciones hijo wue la pases bien
4900,4900,,Hola mi vida pensé que ya estabas durmiendo 
4901,4901,,Hijo que es??? que hermoso
4902,4902,,Muy especial hermosisimo
4903,4903,,Vas a estar en un concierto???
4904,4904,,Excelente de pronto puedas tocar el piano
4905,4905,,Juanes wue hora es???? por dios no haz dormido nsda hijooooooooo a partir de ahora   masterd card ok comunícate mi smor
4906,4906,,Eres un pilo
4907,4907,,Mañana reviso si te consignsron
4908,4908,,Por dios juanes eso es malo para tu salud
4909,4909,,No me crees mi vida el vuelo es directo a finlandia??
4910,4910,,nan
4911,4911,,Vas a conocer varsovia
4912,4912,,nan
4913,4913,,Donde nació el pianista
4914,4914,,Como estas???
4915,4915,,Cansado???
4916,4916,,Te ves divinamente
4917,4917,,nan
4918,4918,,Estas cansado????¡
4919,4919,,Pero me imagino tus paticas s toda velocidad  corriendo el viernes para ver a la coreanita
4920,4920,,Ahí si no estas cansado no??? o no es verdad????
4921,4921,,nan
4922,4922,,Mejor hijo
4923,4923,,Si mi vida mejor es una buena decisión
4924,4924,,nan
4925,4925,,Estas ya en el aeropuerto???? tu jetica
4926,4926,,Y muy cansado??? llega a dormir
4927,4927,,nan
4928,4928,,Quien te manda
4929,4929,,nan
4930,4930,,Claro hijo
4931,4931,,Que mi vida si
4932,4932,,Apenas llegue al apto acabe de llegar
4933,4933,,No he hablado con nadie
4934,4934,,Ojalá pero donde?
4935,4935,,Me lis quiero tratar s todos tragar espera
4936,4936,,En 16 dias
4937,4937,,Si hijo el 4 de mayo son 32 días total
4938,4938,,Juanesito estoy ran cansada si
4939,4939,,A conocer a david y a ser su novia
4940,4940,,Si e increíble total
4941,4941,,Hoy entre tu papá y el problema de david cadí me enloquecen que se vaya pronto para perú
4942,4942,,Bueno esperemos que le haya quedado una lección en todo sentido
4943,4943,,Nooooo
4944,4944,,No inventes juanesito
4945,4945,,nan
4946,4946,,Deja de joder
4947,4947,,Aplacate
4948,4948,,nan
4949,4949,,No señor no inventes
4950,4950,,Que jodedera ls tuya
4951,4951,,Que las finlandesas son hermosas
4952,4952,,Que las de taiwan también
4953,4953,,Pero mejor las de corea
4954,4954,,Juanesito estas como alborotado no???
4955,4955,,     
4956,4956,,Todas te parecen lindas
4957,4957,,Pues puede ser muy bonita pero no sabemos como es que es esta mierda juanesito?? hijo que hora es allá??? te vas a enfermar x falta de descanso tu vitamina d??? te mejora kas defendas
4958,4958,,"Hijo no la conoces, esperemos que sea una gran amiga tuya es mejor no comprometerse tan rápido todo con calma"
4959,4959,,No ves el problema de david
4960,4960,,Si ni modos mi vida
4961,4961,,Si hijo pero otra vendra hay millones y millones de chicas
4962,4962,,Esa es ka vida mi juanes anímate corazón hijo y que tal el resumen del paseo???
4963,4963,,Quedaste contento con este viaje???
4964,4964,,Y kas fotos
4965,4965,,No se pueden perder
4966,4966,,Hijo xfa pídeles pidelas
4967,4967,,Pero fue maravilloso
4968,4968,,No me saques la lengua valió la pena???
4969,4969,,Te lo merecias hermosos
4970,4970,,nan
4971,4971,,Por la coreana o porq??
4972,4972,,nan
4973,4973,,Entonces piensas viajar a corea????
4974,4974,,Espera
4975,4975,,A donde???¿
4976,4976,,No jodas
4977,4977,,Si que bello y el sr tendrás mucha no???
4978,4978,,Plata cabezon
4979,4979,,nan
4980,4980,,nan
4981,4981,,nan
4982,4982,, quien???
4983,4983,,Juanes tu tienes muchas razones para ser feliz
4984,4984,,nan
4985,4985,,Bueno vendrá otra míralo x el kado positivo
4986,4986,,nan
4987,4987,,Como no????
4988,4988,,.ponte serio juanes
4989,4989,,Claro que aburrimiento viajar x europa que pereza esa mierda
4990,4990,,Si como.no.??? estoy aburrido de viajar por europa
4991,4991,,Hijo ya llegaron???
4992,4992,,Ahhhh en bus
4993,4993,,Y cuanto les falta?? mi juanes??? entonces? hijo ya llegaste al aeropuerto???  hola
4994,4994,,"Bueno mi vida me escribes ahora ok el vuelo sale pronto??? buen viaje,  buen viento y buena mar "
4995,4995,,En 2 horas y media??? terrible
4996,4996,,Y entonces mi vida? y a que horas llegas s helsinki??
4997,4997,,nan
4998,4998,,"Si clsro tu pspa como un gato maní vino a decirme que hablara con jennifer que se iba a ir mañana le dije pues no ya me voy a acostar estoy cansada mañana hablo con dios y si no oyeden esperar de malas que se vaya que comprende el pasahe que no me jidan jodan hijito bendiciones,  voy a dormir cuando me despierte me comunico contigo  te quiero mucho bendiciones"
4999,4999,,Te quiero hijo
5000,5000,,nan
5001,5001,,Trata de descansar
5002,5002,,Hola mi vida donde estas??
5003,5003,,Así se klama???
5004,5004,,Que lindo
5005,5005,,Y tocaste??
5006,5006,,Y quien estbs contigo??
5007,5007,,nan
5008,5008,,Y les gusto?
5009,5009,,Oh todos
5010,5010,,Peleo con la novia
5011,5011,,Y la alcoba del casi loco??
5012,5012,,nan
5013,5013,,Hijo la van a desbaratar??
5014,5014,,Cuando todos se despidan cuanto dura el vuelo a helsinki??? vas a dormir un rato???
5015,5015,,Hijo yo debo estar pendiente de ti y con tanto problema entre tu papá por lo de la sarten que se dobló y lo de david y jennifer quien tiene paz
5016,5016,,No sé ayer no quise hablar  co n ellos no se si finalmente habrá comprado el pasaje david el viaje oficial es en 15 dias
5017,5017,,No hijo el pasaje de ella por ka pelea
5018,5018,,Que mierda unas escenas de celos de película
5019,5019,,Mi vida   me llamas cuando llegues a helsinki si hijo
5020,5020,,"Seguramente con el tiempo compre un gato a ver si me da paz ok me llamas cuídate mucho buen viaje,  buen viento y buena mar me llamas ok"
5021,5021,,nan
5022,5022,,"De verdad,??"
5023,5023,,Hermoso
5024,5024,,El era polaco???
5025,5025,,Huy que orgullo y tu tocaste en ese aeropuerto en varsovia
5026,5026,,Imun recuerdo
5027,5027,,nan
5028,5028,,Hijo ya desayunas??¡
5029,5029,,De veras???
5030,5030,,Y eso xq sabes
5031,5031,,Si y
5032,5032,,Entonces se van a jartar
5033,5033,,nan
5034,5034,,nan
5035,5035,,Juanes
5036,5036,,nan
5037,5037,,Explica señor todavía no te mandas silo
5038,5038,,Solo
5039,5039,,Juanes  todo el tiempo te las has pasado de guachafita
5040,5040,,No te mandas solo
5041,5041,,Cuando te mantengas
5042,5042,,"Hijo descansa cuando llegues, si te cuidas te la piel??"
5043,5043,,nan
5044,5044,,Y te aplicarte bloqueador
5045,5045,,No te la puedes dejar machar
5046,5046,,Excelente
5047,5047,,Cuando vuelvas
5048,5048,,Hijo hoy no
5049,5049,,"Duerme primero,  descansa"
5050,5050,,Al cuerpo hay que cuidarlo
5051,5051,,Y debes oler a mico
5052,5052,,Mañana recuperado vas
5053,5053,,Hijo y la alimentación solo chatarra???
5054,5054,,Hijito me llamas ok
5055,5055,,Que porqueria
5056,5056,,Gloria a dios mi vida que tal los vuelos???
5057,5057,,nan
5058,5058,,Y vas para tu camita verdad???
5059,5059,,Ese burro esta y xq no hijo descansa
5060,5060,,X q el burro dice nooo allá son casi las 3
5061,5061,,Me llamas cuando puedas ok ohhhh nos llevan 8 horas????
5062,5062,,Ahhhh pk
5063,5063,,Ok ve y descansa mi amor tqm
5064,5064,,Hola mi vida ya en un rato te digo ok como estas
5065,5065,,"Dormiste???, descansaré??? que haz hecho??"
5066,5066,,Que activo este chico bueno hablamos más tardecito cuando almuerces
5067,5067,,nan
5068,5068,,Nada mi vida
5069,5069,,Pero que te dijeron en el mensaje hijo???
5070,5070,,"Mi vida ellos le informaron a tu papá que consignarán doble el 28 de abril así que esperemos ni modos, tu sabes que es una institución del estado y tu que alistandote para ir  ver a tu niña coreana"
5071,5071,,Un tigre
5072,5072,,Como así???
5073,5073,,Eso si lo dudo muchísimo
5074,5074,,La tienes matada
5075,5075,,Lo dudas??? no te habría escrito ni nada burrin
5076,5076,,No inventes la dudo tantea el terreno
5077,5077,,nan
5078,5078,,Juanes
5079,5079,,Pues te cas a dar cuenta según la actitud de ella hacia ti burrin vas
5080,5080,,Queas hijo y lo de troopi
5081,5081,,Que mas
5082,5082,,nan
5083,5083,,Juanesito me llamas cuando puedas no te lo pierdas es espectacular 
5084,5084,,Juanesito xq te pierdes tanto??
5085,5085,,nan
5086,5086,,Si mi vida bueno y ahora el resto que se febrero solicitar??
5087,5087,,"Que se debe solicitar seguro médico,  etc"
5088,5088,,Como???
5089,5089,,Y como??
5090,5090,,Y cuanto cuesta
5091,5091,,Bueno y cuando empiezas
5092,5092,,Esperar mi vida
5093,5093,,Harto
5094,5094,,Xq
5095,5095,,Ya no quieres??
5096,5096,,Dios
5097,5097,,Y nosotros??
5098,5098,,A la mierda
5099,5099,,Si como ko no
5100,5100,,Pero hijo
5101,5101,,Dios dira pero xq hijito y trabajo en que??
5102,5102,,nan
5103,5103,,nan
5104,5104,,Volviste a hablar con ella??
5105,5105,,Cuenta
5106,5106,,Ahhh juanes te estas moviendo con el corazón 
5107,5107,,Juanes ¡¡¡¡¡ vivimos en colombia
5108,5108,,Yo te extraño hijo
5109,5109,,Y viviendo en ese frío y oscuridad de mierda
5110,5110,,Ya mides 2 metros??
5111,5111,,Cuenta
5112,5112,,"Pero cuando te mantengas solo, ahí si harás crecido muchísimo habras"
5113,5113,,nan
5114,5114,,Que??
5115,5115,,nan
5116,5116,,En el frio
5117,5117,,Y como lograrias la residencia??
5118,5118,,Ohh hijo y sobre la gente wue haz conocido??
5119,5119,,Y a una coreana
5120,5120,,Hijito entonces es urgente conseguir trabajo 
5121,5121,,De que??
5122,5122,,Cuanto tiempo mas quieres??
5123,5123,,Concedido
5124,5124,,"Hijo, estas seguro que en mayo no pagamos arriendo??"
5125,5125,,Tu me dijiste que mayo no
5126,5126,,Y que en junio devolvían el deposito
5127,5127,,Ah ok hijo cuenta mas
5128,5128,,nan
5129,5129,,Mira las barrigas de tus tios oye mi juanes que paso con las fotos??
5130,5130,,Por ejemplo la del balcón de ven3cia?? oye las fotos
5131,5131,,Hijo ya desayunas??
5132,5132,,Cuenta mi vida esta helado en bogota te puedo marcar??
5133,5133,,Ok mi vida bendiciones
5134,5134,,Hola mi juanesito como estas amén
5135,5135,,Tremendo hijo
5136,5136,,Y como estas
5137,5137,,Cuenta
5138,5138,,Y el trabajo?
5139,5139,,Que piensas xq te estresa
5140,5140,,Cuenta hijo??
5141,5141,,Ok
5142,5142,,Bueno esta muy bien
5143,5143,,Que?? si
5144,5144,,Que necesitas ah supongo que si
5145,5145,,Si ahora le digo a tu papa
5146,5146,,Tienen razon
5147,5147,,nan
5148,5148,,Si amor
5149,5149,,Espera con alma calma
5150,5150,,No me jodas
5151,5151,,Con postdoc
5152,5152,,Ok
5153,5153,,Hijo pero si te quedas en finlandia?? antes del doctorado
5154,5154,,De es trabajar
5155,5155,,Ah ok
5156,5156,,Juanes¡¡¡¡¡
5157,5157,,Solo estudiar??
5158,5158,,"Eso me parece  pero será suficiente dinero,,?"
5159,5159,,Y nunca vuelves
5160,5160,,nan
5161,5161,,"Y que decides mi vida,??"
5162,5162,,"Pues debes conseguir trabajo para quedarte lis 6 meses más, a menos que venda la casa,  ojalá eso queremos"
5163,5163,,Y ??
5164,5164,,Alemania ne gusta
5165,5165,,Si juanes relajate
5166,5166,,Eso no es bueno la vida es más sencilla
5167,5167,,Cuéntame de esto
5168,5168,,Yo te lo dije que huevonada que pereza juanes y la vida es corta juanes y se debe disfrutar cada amanecer
5169,5169,,"No hijo, mañana hablo con los inquilinos a ver que, si ya consiguieron o sino que me muestren la xasa ocupada"
5170,5170,,"Xq haces esa mierda, no has debido ir a ese paseo que ganaste??? oyeeeee"
5171,5171,,Contesta
5172,5172,,Xq que mierda
5173,5173,,Cuales??
5174,5174,,Que si la coreana
5175,5175,,Que si consigues gato?? o perro mira este pequeño video
5176,5176,,"Juanesito,  pídele a dios que te de sabiduría y el te la va a dar en abundancia,  para tomar las decisiones correctas,  pero vives así porq no crees"
5177,5177,,Y al que cree todo le es posible
5178,5178,,Xeso  vives en estress
5179,5179,,Ok tu eres poderoso
5180,5180,,"Calmarte, cada día trae su propio afan desde cuando dejaste de crer?"
5181,5181,,Xq
5182,5182,,Ahh y xq dios debe intervenir??
5183,5183,,Como los del olimpo??
5184,5184,,Dios nos dio libre albedrío
5185,5185,,"Juanes te puedo decir que dios te ama y que el esta actuando en tu vida, y que tarde o temprano lo reconoceras"
5186,5186,,Si hijo aunque no quierad
5187,5187,,Es tu mismo dios
5188,5188,,Y te olvidas del diablo??
5189,5189,,Dios que horror
5190,5190,,Tiene muchas
5191,5191,,Si hijo
5192,5192,,Y acaso crees que es su culpa??
5193,5193,,Explicame xq fuente??
5194,5194,,nan
5195,5195,,"Juanes tienes un dios que te ama, protege,  cuida de ti, te dirección y"
5196,5196,,Cual
5197,5197,,Ah culpa de dios todo por culpa de dios
5198,5198,,Santísimo
5199,5199,,Haber si entiendo:
5200,5200,,Tu quieres que dios descienda del olimpo con espada en mano a defendernos??
5201,5201,,Hijo
5202,5202,,Mira
5203,5203,,nan
5204,5204,,Ka salvamos
5205,5205,,De esto hablamos luego viste la gtica
5206,5206,,De los tejados
5207,5207,,9 meses
5208,5208,,Figaro se tiro dos noches desde el tercer piso al tejado a corretear y la hizo caer desde el tejado al patio mira como llego y mira como quedo le pusimos chanel
